company_id,year,sales,return_on_equity_pct,debt_to_equity,free_cash_flow_cr,revenue_cagr_5yr,pat_cagr_5yr,operating_profit_margin_pct,interest_coverage,asset_turnover,dividend_payout_ratio_pct,composite_quality_score,broad_sector,sub_sector
SHRIRAMFIN,Mar 2024,36388,15.116350338120824,3.994034363699512,-31359.0,0,0,28.918874354182694,0.6766743648960739,0.1465685998082701,23.0,0,Financials,Consumer Finance
SUNPHARMA,Mar 2024,48497,15.094161810671148,0.0514238145350024,11372.0,0,0,26.84289749881436,58.33193277310925,0.5684929901064378,34.0,0,Healthcare,Pharmaceuticals
HDFCBANK,Mar 2024,283649,14.33974005030719,6.808786667718385,35669.0,0,0,61.41252040373843,1.4007688224792112,0.0703809791786698,23.0,0,Financials,Private Banks
INDUSINDBK,Mar 2024,45748,14.252273197764223,6.885742949503957,-17468.0,0,0,38.55469091544986,1.8795270558159352,0.0888422810646003,14.0,0,Financials,Private Banks
UNIONBANK,Mar 2024,100376,14.136560175413432,12.823705403799256,18536.0,0,0,4.572806248505619,0.35356038128906,0.0715950687448466,20.0,0,,
KOTAKBANK,Mar 2024,56237,14.013018188532914,4.003739266919029,6766.0,0,0,83.66733645109092,1.2363751084470385,0.0732570242045053,2.0,0,Financials,Private Banks
DMART,Mar 2024,50789,13.56294790886726,0.0316611402289014,278.0,0,0,8.084427730414067,73.29310344827586,2.398875873795579,0.0,0,Consumer Discretionary,Retail
APOLLOHOSP,Mar 2024,19059,13.480392156862743,0.7688869665513264,383.0,0,0,12.56099480560365,5.565701559020044,1.1383944570541151,26.0,0,Healthcare,Healthcare
JINDALSTEL,Mar 2024,50354,13.410506363390198,0.3716941962270963,-2336.0,0,0,20.260555268697622,8.004636785162287,0.6400172860847018,3.0,0,Materials,Steel
NTPC,Mar 2024,178501,13.273598407068633,1.475521125007778,8644.0,0,0,28.82672926202094,4.604991464108609,0.3724372910920175,36.0,0,Energy,Power & Utilities
TATAPOWER,Mar 2024,61449,13.227840276919272,1.659321300531586,3569.0,0,0,17.469771680580646,3.054392402331103,0.4419074604110633,17.0,0,Energy,Power & Utilities
IRFC,Mar 2024,26645,13.038085361638096,8.378352548852153,7906.0,0,0,99.50459748545694,1.3194865927068304,0.05492885738906,31.0,0,Financials,Speciality Finance
GAIL,Mar 2024,133228,12.86154006000234,0.2830499889606088,4360.0,0,0,10.743987750322754,23.624478442280942,1.068088347296268,37.0,0,Energy,Gas Distribution
ADANIGREEN,Mar 2024,9220,12.81269066503966,6.595281675818589,-13347.0,0,0,79.3709327548807,1.713943268078306,0.1046704357105555,0.0,0,Energy,Renewable Energy
SBILIFE,Mar 2024,131988,12.704588140595655,0.0,-2099.0,0,0,0.186380580052732,240.33333333333331,0.3313791900054983,14.0,0,Financials,Life Insurance
DIVISLAB,Mar 2024,7845,11.78984599513669,0.0002210596124088,992.0,0,0,28.17080943275972,636.25,0.5074385510996119,50.0,0,Healthcare,Pharmaceuticals
ULTRACEMCO,Mar 2024,70908,11.629142591485689,0.1893305439330544,2109.0,0,0,18.28989676764258,13.983471074380166,0.7034733176582636,29.0,0,,
JSWSTEEL,Mar 2024,175006,11.5528718021347,1.1328071688833383,-2389.0,0,0,16.089162657280323,3.659099321406539,0.7679137157851319,25.0,0,Materials,Steel
MOTHERSON,Mar 2024,98692,11.546549416937488,0.7616899254444657,925.0,0,0,9.445547764763102,5.224737713970182,1.1724203473591674,20.0,0,Consumer Discretionary,Auto Ancillaries
AMBUJACEM,Mar 2024,33160,11.428984947896565,0.0168612504824392,-3295.0,0,0,19.30036188178528,28.264492753623188,0.5081135747230352,12.0,0,Materials,Cement
GRASIM,Mar 2024,130978,11.196462612658342,1.547099364939709,-33833.0,0,0,20.763028905617738,3.015845639754231,0.3178182841724175,12.0,0,Industrials,Diversified Industrials
HDFCLIFE,Mar 2024,101482,10.732306013909724,0.0647756716214373,-2893.0,0,0,99.47675449833469,192.2895238095238,0.3352704278677313,27.0,0,Financials,Life Insurance
NHPC,Mar 2024,9632,10.40773086662188,0.8413260296625498,970.0,0,0,49.90656146179402,11.24342105263158,0.1032401899310803,53.0,0,Energy,Power & Utilities
BHARTIARTL,Mar 2024,149982,10.35839213740181,2.6094723973904306,27809.0,0,0,52.20093077836007,3.3055457435535147,0.3393112060793767,62.0,0,Communication Services,Telecommunications
